18, 0.0275222, 300, 0, 3.67163, 8.04906
24, 0.0697885, 400, 2, 2.74254, 2.74254
68, 0.0484915, 900, 3, 4.52961, 5.51302
28, 0.0783073, 600, 2, 3.38976, 2.09017
2, 0.133352, 600, 5, 3.56776, 4.48344
77, 0.0946895, 800, 2, 1.44921, 1.42414
61, 0.0307987, 300, 0, 2.54103, 5.72113
84, 0.072082, 0, 1, 4.23953, 4.23953
91, 0.106485, 800, 2, 1.87128, 1.98742
1, 0.0917407, 600, 1, 2.6854, 3.69925
84, 0.072082, 0, 1, 4.23953, 4.23953
11, 0.0471809, 700, 0, 2.45669, 2.40054
5, 0.104519, 800, 5, 3.99189, 4.67579
30, 0.0737202, 400, 1, 2.41621, 1.07835
60, 0.0658567, 400, 2, 1.9196, 4.9538
6, 0.127782, 400, 5, 4.0992, 5.19738
12, 0.111727, 700, 0, 1.89252, 4.09782
99, 0.0960001, 500, 4, 3.87112, 6.33401
45, 0.0678226, 200, 0, 1.4002, 1.1586
67, 0.0501297, 600, 0, 2.98629, 3.83291
82, 0.114676, 500, 4, 2.77464, 2.77464
42, 0.0353857, 500, 2, 3.51496, 4.14794
21, 0.0271946, 600, 1, 3.68385, 1.67236
19, 0.0176929, 100, 0, 2.77693, 2.58504
15, 0.0222799, 600, 2, 4.19676, 4.19676
22, 0.0488192, 0, 2, 4.41033, 4.41033
94, 0.0484915, 100, 1, 3.12179, 1.88445
73, 0.0743755, 800, 2, 2.26595, 2.26595
55, 0.0845325, 900, 1, 3.77968, 3.87138
83, 0.097966, 500, 3, 4.23386, 6.91003
54, 0.0760137, 0, 2, 2.34376, 4.48336
65, 0.0815837, 400, 0, 0.45157, 3.34388
15, 0.0222799, 600, 2, 4.19676, 7.54564
81, 0.0937066, 800, 2, 3.47705, 3.47705
99, 0.0960001, 500, 4, 6.33401, 5.80454
68, 0.0484915, 900, 2, 5.51302, 7.17669
16, 0.0737202, 100, 1, 4.21174, 6.59572
10, 0.0645461, 500, 2, 4.57254, 3.76532
32, 0.0478362, 300, 0, 1.49224, 3.18823
