18, 0.0167099, 300, 0, 3.67163, 8.04906
23, 0.0891196, 100, 4, 3.7084, 3.7084
67, 0.0350581, 600, 0, 2.98629, 5.7901
16, 0.0448874, 100, 1, 4.21174, 4.11811
30, 0.0422663, 400, 1, 2.41621, 3.33503
68, 0.0167099, 900, 3, 4.52961, 5.80538
18, 0.0167099, 300, 0, 8.04906, 10.4363
51, 0.0678226, 300, 1, 1.6734, 1.6734
5, 0.0907578, 800, 4, 3.99189, 5.20032
61, 0.0163823, 300, 0, 2.54103, 3.78887
27, 0.0481639, 500, 0, 1.89006, 3.73667
19, 0.0137611, 100, 0, 2.77693, 1.31858
37, 0.0150717, 100, 0, 2.91505, 2.51085
77, 0.0792902, 800, 2, 1.44921, 2.73443
75, 0.0439045, 200, 0, 1.60662, 7.15707
47, 0.0491468, 700, 2, 3.65533, 6.32775
79, 0.0439045, 300, 0, 3.11986, 0.0418957
88, 0.0799455, 300, 3, 2.78638, 2.78638
44, 0.0350581, 200, 2, 3.33033, 6.12068
3, 0.0740479, 600, 2, 2.25538, 2.36732
1, 0.0602868, 600, 1, 2.6854, 2.6854
12, 0.0622526, 700, 0, 1.89252, 0.272385
31, 0.0429215, 800, 0, 1.87196, 2.91773
97, 0.0403004, 0, 0, 2.78645, 2.43232
6, 0.0786349, 400, 4, 4.0992, 3.83687
1, 0.0602868, 600, 1, 2.6854, 2.6854
20, 0.0704438, 100, 1, 3.25692, 3.47667
62, 0.0445598, 600, 2, 2.88881, 2.67281
74, 0.0455427, 400, 2, 4.3244, 5.82527
9, 0.0629079, 700, 4, 4.1915, 3.86674
18, 0.0167099, 300, 0, 10.4363, 12.015
76, 0.0481639, 600, 0, 2.26527, 5.57577
2, 0.0825666, 600, 4, 3.56776, 3.56776
84, 0.0560274, 0, 1, 4.23953, 1.68329
62, 0.0445598, 600, 2, 2.67281, 3.5889
4, 0.0393174, 400, 1, 3.28751, 3.28751
95, 0.0570103, 600, 1, 3.18993, 5.32068
45, 0.0409557, 200, 0, 1.4002, 4.82436
37, 0.0150717, 100, 0, 2.51085, 1.95222
40, 0.0668397, 0, 2, 2.17078, 2.17078
83, 0.0786349, 500, 1, 4.23386, 3.1288
34, 0.0514403, 600, 0, 2.30083, 4.95111
11, 0.0334198, 700, 0, 2.45669, 2.35458
30, 0.0422663, 400, 1, 3.33503, 7.51167
88, 0.0799455, 300, 3, 2.78638, 4.20367
32, 0.0383345, 300, 0, 1.49224, 2.52436
47, 0.0491468, 700, 2, 6.32775, 4.95509
70, 0.0671673, 100, 2, 3.66142, 3.66142
75, 0.0439045, 200, 1, 7.15707, 7.75832
83, 0.0786349, 500, 1, 3.1288, 4.40343
26, 0.0701161, 0, 3, 2.51356, 2.51356
62, 0.0445598, 600, 2, 3.5889, 2.37394
31, 0.0429215, 800, 1, 2.91773, 3.60189
70, 0.0671673, 100, 2, 3.66142, 3.66142
82, 0.0891196, 500, 3, 2.77464, 3.13489
85, 0.031454, 0, 0, 4.00362, 4.00362
62, 0.0445598, 600, 1, 2.37394, 5.53037
91, 0.0701161, 800, 2, 1.87128, 4.2784
64, 0.0661844, 600, 2, 3.20129, 2.44664
81, 0.0596315, 800, 1, 3.47705, 1.01306
57, 0.0432492, 900, 1, 2.74513, 2.64005
81, 0.0596315, 800, 1, 1.01306, 1.67991
60, 0.0488192, 400, 1, 1.9196, 1.9196
55, 0.0599591, 900, 1, 3.77968, 4.23076
9, 0.0629079, 700, 4, 3.86674, 3.67274
2, 0.0825666, 600, 4, 3.56776, 2.61726
31, 0.0429215, 800, 2, 3.60189, 4.64168
87, 0.0707714, 300, 2, 3.90338, 2.76927
20, 0.0704438, 100, 2, 3.47667, 3.47667
67, 0.0350581, 600, 0, 5.7901, 7.62275
41, 0.0874813, 600, 4, 3.76456, 3.76456
51, 0.0678226, 300, 1, 1.6734, 2.00155
68, 0.0167099, 900, 3, 5.80538, 5.64661
45, 0.0409557, 200, 2, 4.82436, 4.82436
15, 0.0180205, 600, 1, 4.19676, 5.00146
55, 0.0599591, 900, 1, 4.23076, 7.31228
48, 0.0366963, 0, 0, 3.37911, 2.44513
53, 0.0252287, 500, 0, 1.18633, 1.34445
47, 0.0491468, 700, 2, 4.95509, 1.5247
96, 0.0851878, 300, 2, 1.46216, 1.85161
8, 0.0281775, 200, 0, 2.50458, 3.88002
73, 0.0645461, 800, 2, 2.26595, 2.47657
2, 0.0825666, 600, 3, 2.61726, 2.61726
16, 0.0448874, 100, 2, 4.11811, 4.11811
76, 0.0481639, 600, 4, 5.57577, 5.57577
25, 0.0324369, 500, 1, 2.5149, 5.417
27, 0.0481639, 500, 0, 3.73667, 6.12658
16, 0.0448874, 100, 2, 4.11811, 6.08605
34, 0.0514403, 600, 2, 4.95111, 3.59084
77, 0.0792902, 800, 3, 2.73443, 2.73443
15, 0.0180205, 600, 1, 5.00146, 5.00558
88, 0.0799455, 300, 4, 4.20367, 5.00527
30, 0.0422663, 400, 3, 7.51167, 8.0493
80, 0.0455427, 500, 2, 3.34041, 2.86497
41, 0.0874813, 600, 4, 3.76456, 3.76456
58, 0.0556997, 900, 0, 1.65731, 2.91761
72, 0.0937066, 200, 3, 2.63131, 2.56442
24, 0.060942, 400, 2, 2.74254, 3.6955
60, 0.0488192, 400, 1, 1.9196, 2.53841
82, 0.0891196, 500, 3, 3.13489, 6.17816
38, 0.0799455, 900, 0, 2.12429, 3.28369
34, 0.0514403, 600, 3, 3.59084, 3.59084
55, 0.0599591, 900, 4, 7.31228, 9.72526
