22, 0.051768, 0, 4.41033, 1, 3.6841, 1 
21, 0.0285052, 600, 3.68385, 1, 2.76487, 1 
44, 0.0697885, 200, 3.33033, 2, 2.46182, 1 
66, 0.0553721, 0, 4.3707, 2, 3.13082, 1 
6, 0.130403, 400, 4.0992, 5, 2.71773, 1 
23, 0.129748, 100, 3.7084, 4, 1.66391, 1 
64, 0.0989489, 600, 3.20129, 2, 1.96428, 1 
70, 0.0904301, 100, 3.66142, 3, 3.29521, 1 
88, 0.131386, 300, 2.78638, 4, 1.33226, 1 
87, 0.0864984, 300, 3.90338, 2, 0.997727, 1 
26, 0.0871537, 0, 2.51356, 3, 0.338482, 1 
41, 0.0943619, 600, 3.76456, 3, 1.86922, 1 
77, 0.106485, 800, 1.42414, 2, 0.52549, 1 
22, 0.051768, 0, 4.41033, 2, 2.56989, 1 
82, 0.114676, 500, 2.77464, 4, 1.75198, 1 
26, 0.0871537, 0, 2.51356, 3, 0.338482, 1 
41, 0.0943619, 600, 3.76456, 3, 1.86922, 1 
48, 0.0681502, 0, 3.37911, 0, 2.87026, 1 
77, 0.106485, 800, 1.42414, 2, 0.52549, 1 
93, 0.0658567, 100, 4.34434, 0, 2.81272, 1 
80, 0.0566827, 500, 3.34041, 2, 1.53774, 1 
2, 0.135973, 600, 4.48344, 5, 1.66391, 1 
3, 0.115004, 600, 2.25538, 2, 1.04928, 1 
6, 0.130403, 400, 4.0992, 5, 2.25455, 1 
88, 0.131386, 300, 2.78638, 4, 0.454378, 1 
6, 0.130403, 400, 4.0992, 5, 2.71773, 1 
23, 0.129748, 100, 4.0722, 4, 1.66391, 1 
64, 0.0989489, 600, 3.20129, 2, 1.96428, 1 
70, 0.0904301, 100, 3.66142, 3, 3.29521, 1 
88, 0.131386, 300, 2.78638, 4, 1.33226, 1 
57, 0.0684779, 900, 2.74513, 1, 0.98898, 1 
14, 0.0481639, 800, 3.04826, 1, 2.56989, 1 
18, 0.0275222, 300, 8.04906, 1, 3.6841, 1 
62, 0.0589762, 600, 2.88881, 2, 1.40926, 1 
85, 0.0370239, 0, 4.00362, 2, 3.35538, 1 
60, 0.0701161, 400, 1.9196, 2, 1.80508, 1 
2, 0.135973, 600, 5.25115, 5, 3.29521, 1 
6, 0.130403, 400, 4.0992, 5, 2.13216, 1 
