72, 0.0471809, 200, 2.63131, 2, 1.35159, 1 
90, 0.0560274, 800, 3.46662, 2, 1.65564, 1 
99, 0.0183481, 500, 3.87112, 1, 3.0931, 1 
5, 0.0471809, 800, 4.69184, 3, 1.35159, 1 
90, 0.0560274, 800, 3.46662, 2, 1.64091, 1 
99, 0.0183481, 500, 3.87112, 1, 3.61253, 1 
29, 0.0173652, 400, 3.31326, 1, 1.62922, 1 
5, 0.0471809, 800, 4.69184, 3, 1.65564, 1 
72, 0.0471809, 200, 5.06018, 3, 1.64091, 1 
57, 0.0160546, 900, 2.74513, 1, 2.12781, 1 
87, 0.0285052, 300, 3.90338, 1, 2.14663, 1 
10, 0.0111399, 500, 4.57254, 0, 3.79442, 1 
13, 0.0153993, 400, 6.59029, 0, 4.41789, 1 
47, 0.020314, 700, 3.47475, 1, 1.62922, 1 
5, 0.0471809, 800, 4.69184, 3, 1.35159, 1 
90, 0.0560274, 800, 3.54744, 2, 1.64091, 1 
99, 0.0183481, 500, 3.87112, 2, 3.61253, 1 
16, 0.0216246, 100, 4.21174, 1, 1.01741, 1 
36, 0.0327645, 600, 3.58932, 1, 2.83568, 1 
69, 0.0242458, 900, 4.4789, 1, 2.71224, 1 
16, 0.0216246, 100, 4.21174, 1, 1.01741, 1 
88, 0.0593038, 300, 1.99067, 1, 0.977601, 1 
63, 0.0373516, 200, 6.77555, 2, 2.71224, 1 
38, 0.0209693, 900, 7.3944, 0, 5.84505, 1 
83, 0.0271946, 500, 4.23386, 1, 1.30921, 1 
49, 0.0357133, 400, 2.12487, 1, 0.836833, 1 
82, 0.0327645, 500, 2.77464, 0, 2.29494, 1 
40, 0.0357133, 0, 2.17078, 1, 0.883207, 1 
63, 0.0373516, 200, 6.77555, 2, 2.83568, 1 
72, 0.0471809, 200, 5.76176, 3, 4.94723, 1 
87, 0.0285052, 300, 3.90338, 1, 2.14663, 1 
5, 0.0471809, 800, 4.69184, 2, 1.35159, 1 
36, 0.0327645, 600, 4.95366, 2, 4.94723, 1 
90, 0.0560274, 800, 3.54744, 2, 1.64091, 1 
33, 0.0186758, 900, 2.59914, 1, 2.12781, 1 
16, 0.0216246, 100, 4.21174, 1, 1.01741, 1 
63, 0.0373516, 200, 6.77555, 2, 2.83568, 1 
72, 0.0471809, 200, 8.65873, 3, 4.94723, 1 
63, 0.0373516, 200, 6.77555, 2, 2.71224, 1 
26, 0.0403004, 0, 2.18784, 1, 0.728249, 1 
41, 0.0196587, 600, 6.72067, 0, 4.02165, 1 
77, 0.0432492, 800, 1.44921, 1, 1.1306, 1 
96, 0.0475086, 300, 2.75588, 2, 2.29494, 1 
25, 0.020314, 500, 4.78756, 0, 2.16773, 1 
28, 0.0140888, 600, 4.06074, 1, 3.79442, 1 
98, 0.0173652, 500, 5.59621, 0, 1.15789, 1 
25, 0.020314, 500, 4.78756, 1, 2.16773, 1 
84, 0.0271946, 0, 4.23953, 1, 2.14663, 1 
46, 0.031454, 300, 2.89894, 1, 1.2556, 1 
1, 0.0137611, 600, 6.73974, 1, 5.84505, 1 
46, 0.031454, 300, 2.89894, 1, 1.2556, 1 
30, 0.0216246, 400, 6.62638, 1, 1.01741, 1 
72, 0.0471809, 200, 7.3234, 3, 1.35159, 1 
90, 0.0560274, 800, 3.54744, 2, 1.65564, 1 
46, 0.031454, 300, 2.89894, 1, 1.2556, 1 
91, 0.0403004, 800, 6.10968, 3, 4.02165, 1 
88, 0.0593038, 300, 1.99067, 1, 0.977601, 1 
26, 0.0403004, 0, 2.18784, 1, 0.728249, 1 
41, 0.0196587, 600, 6.72067, 1, 4.02165, 1 
77, 0.0432492, 800, 1.44921, 1, 1.1306, 1 
5, 0.0471809, 800, 5.17644, 2, 1.65564, 1 
72, 0.0471809, 200, 7.3234, 3, 1.64091, 1 
14, 0.00819114, 800, 6.5767, 0, 5.52915, 1 
72, 0.0471809, 200, 7.3234, 3, 1.35159, 1 
90, 0.0560274, 800, 3.93868, 2, 1.65564, 1 
1, 0.0137611, 600, 6.73974, 1, 4.06688, 1 
38, 0.0209693, 900, 8.58889, 1, 3.76942, 1 
87, 0.0285052, 300, 6.84276, 1, 6.20052, 1 
96, 0.0475086, 300, 2.75588, 2, 2.29494, 1 
1, 0.0137611, 600, 6.73974, 2, 5.84505, 1 
82, 0.0327645, 500, 6.37515, 4, 3.76942, 1 
28, 0.0140888, 600, 4.06074, 1, 3.61769, 1 
91, 0.0403004, 800, 6.9226, 3, 1.1306, 1 
1, 0.0137611, 600, 6.73974, 2, 5.84505, 1 
82, 0.0327645, 500, 6.37515, 4, 3.76942, 1 
63, 0.0373516, 200, 6.77555, 1, 2.71224, 1 
57, 0.0160546, 900, 3.01155, 1, 2.12781, 1 
16, 0.0216246, 100, 4.21174, 1, 1.01741, 1 
91, 0.0403004, 800, 6.9226, 3, 4.02165, 1 
33, 0.0186758, 900, 3.24928, 1, 2.12781, 1 
13, 0.0153993, 400, 8.46848, 0, 4.14585, 1 
54, 0.0298157, 0, 1.32535, 1, 1.2556, 1 
33, 0.0186758, 900, 3.24928, 1, 2.12781, 1 
72, 0.0471809, 200, 7.3234, 3, 1.35159, 1 
90, 0.0560274, 800, 3.93868, 2, 1.65564, 1 
62, 0.0127782, 600, 5.01542, 0, 4.45665, 1 
57, 0.0160546, 900, 5.49587, 1, 2.12781, 1 
91, 0.0403004, 800, 4.81268, 3, 0.728249, 1 
10, 0.0111399, 500, 6.69937, 1, 4.69701, 1 
28, 0.0140888, 600, 4.06074, 2, 3.61769, 1 
82, 0.0327645, 500, 4.97086, 3, 4.06688, 1 
62, 0.0127782, 600, 5.01542, 1, 4.45665, 1 
5, 0.0471809, 800, 6.20287, 2, 1.65564, 1 
72, 0.0471809, 200, 7.3234, 3, 1.64091, 1 
83, 0.0271946, 500, 4.23386, 1, 1.30921, 1 
57, 0.0160546, 900, 5.49587, 1, 2.12781, 1 
12, 0.0226075, 700, 6.81043, 0, 5.53723, 1 
83, 0.0271946, 500, 4.23386, 1, 1.30921, 1 
12, 0.0226075, 700, 6.81043, 1, 4.11933, 1 
