6, 0.0226075, 400, 4.0992, 1, 1.25639, 1 
91, 0.0389898, 800, 1.84807, 1, 1.03596, 1 
69, 0.00556997, 900, 4.4789, 1, 3.85825, 1 
3, 0.0111399, 600, 3.2221, 0, 3.21143, 1 
88, 0.0271946, 300, 2.78638, 1, 1.39067, 1 
43, 0.0186758, 600, 3.58594, 1, 2.57446, 1 
23, 0.0271946, 100, 4.23763, 2, 3.21143, 1 
23, 0.0271946, 100, 4.23763, 2, 3.21143, 1 
26, 0.0363686, 0, 2.51356, 1, 1.03596, 1 
43, 0.0186758, 600, 3.58594, 1, 2.57446, 1 
69, 0.00556997, 900, 4.4789, 1, 3.85825, 1 
5, 0.0389898, 800, 3.99189, 2, 2.3552, 1 
72, 0.0389898, 200, 2.63131, 2, 2.33425, 1 
23, 0.0271946, 100, 4.23763, 2, 1.39067, 1 
54, 0.0216246, 0, 2.34376, 1, 1.78613, 1 
2, 0.0137611, 600, 7.75689, 0, 5.09258, 1 
3, 0.0111399, 600, 5.82365, 1, 3.21143, 1 
88, 0.0271946, 300, 2.16323, 1, 1.39067, 1 
63, 0.00851878, 200, 4.05795, 0, 3.85825, 1 
6, 0.0226075, 400, 2.27533, 1, 1.25639, 1 
84, 0.00688055, 0, 4.23953, 1, 3.05365, 1 
63, 0.00851878, 200, 4.05795, 1, 4.03386, 1 
16, 0.0173652, 100, 4.21174, 1, 1.4473, 1 
46, 0.0242458, 300, 4.5292, 1, 1.78613, 1 
26, 0.0363686, 0, 2.51356, 1, 1.03596, 1 
87, 0.0140888, 300, 7.93713, 0, 3.05365, 1 
43, 0.0186758, 600, 3.58594, 1, 2.57446, 1 
16, 0.0173652, 100, 4.21174, 1, 1.4473, 1 
5, 0.0389898, 800, 3.99189, 2, 1.92269, 1 
90, 0.0386622, 800, 7.2222, 2, 2.33425, 1 
26, 0.0363686, 0, 2.51356, 1, 1.03596, 1 
23, 0.0271946, 100, 6.36008, 3, 3.21143, 1 
40, 0.0242458, 0, 2.17078, 1, 1.25639, 1 
