16, 0.0448874, 100, 4.11811, 1, 0.587518, 1 
21, 0.00819114, 600, 3.68385, 1, 3.43514, 1 
44, 0.0350581, 200, 3.33033, 2, 3.05863, 1 
66, 0.0383345, 0, 4.3707, 2, 3.8898, 1 
9, 0.0629079, 700, 4.1915, 4, 2.80543, 1 
72, 0.0937066, 200, 2.63131, 3, 0.780498, 1 
90, 0.0819114, 800, 3.46662, 5, 0.956071, 1 
99, 0.0730649, 500, 3.87112, 4, 1.78616, 1 
26, 0.0701161, 0, 2.51356, 3, 0.996053, 1 
41, 0.0874813, 600, 3.76456, 2, 2.42693, 1 
91, 0.0701161, 800, 1.87128, 2, 0.652882, 1 
7, 0.040628, 300, 4.6463, 1, 2.75912, 1 
29, 0.0419386, 400, 3.31326, 1, 0.940817, 1 
66, 0.0383345, 0, 4.3707, 2, 2.62717, 1 
68, 0.0167099, 900, 5.80538, 3, 3.05863, 1 
23, 0.0891196, 100, 3.7084, 4, 1.30365, 1 
88, 0.0799455, 300, 2.78638, 3, 1.71849, 1 
13, 0.0635632, 400, 2.86955, 1, 2.55117, 1 
82, 0.0891196, 500, 2.77464, 3, 2.34848, 1 
51, 0.0678226, 300, 1.6734, 1, 1.50104, 1 
90, 0.0819114, 800, 3.46662, 5, 3.44097, 1 
15, 0.0180205, 600, 4.19676, 1, 3.90816, 1 
43, 0.0442321, 600, 3.58594, 1, 1.04508, 1 
16, 0.0448874, 100, 4.11811, 1, 4.06891, 1 
44, 0.0350581, 200, 6.12068, 2, 4.76126, 1 
42, 0.0285052, 500, 3.51496, 1, 1.7509, 1 
85, 0.031454, 0, 4.00362, 1, 2.57356, 1 
54, 0.0678226, 0, 2.34376, 2, 2.27517, 1 
28, 0.0484915, 600, 3.38976, 2, 3.14311, 1 
73, 0.0645461, 800, 2.26595, 1, 2.03654, 1 
75, 0.0439045, 200, 7.15707, 0, 2.41883, 1 
86, 0.031454, 700, 3.89593, 1, 3.54518, 1 
16, 0.0448874, 100, 4.11811, 2, 0.587518, 1 
76, 0.0481639, 600, 5.57577, 2, 3.9917, 1 
2, 0.0825666, 600, 3.56776, 4, 1.65523, 1 
3, 0.0740479, 600, 2.36732, 2, 1.71849, 1 
6, 0.0786349, 400, 3.83687, 4, 3.15108, 1 
23, 0.0891196, 100, 3.7084, 4, 0.56453, 1 
34, 0.0514403, 600, 4.95111, 2, 2.41883, 1 
81, 0.0596315, 800, 3.47705, 1, 0.756022, 1 
13, 0.0635632, 400, 2.86955, 2, 2.55117, 1 
43, 0.0442321, 600, 3.58594, 1, 3.1886, 1 
1, 0.0602868, 600, 2.6854, 1, 2.34848, 1 
49, 0.096983, 400, 2.12487, 3, 1.80679, 1 
96, 0.0851878, 300, 1.46216, 2, 1.32525, 1 
42, 0.0285052, 500, 3.51496, 1, 1.7509, 1 
85, 0.031454, 0, 4.00362, 0, 2.57356, 1 
26, 0.0701161, 0, 2.51356, 3, 0.420538, 1 
41, 0.0874813, 600, 3.76456, 3, 2.32236, 1 
77, 0.0792902, 800, 2.73443, 3, 0.652882, 1 
93, 0.0425939, 100, 4.34434, 0, 3.4946, 1 
